M0042A,27.49,81.41,15.55,5.2875,0.752676,2.04028,8.92257
M0042A,27.59,81.51,15.57,23.0073,1.25739,0.60322,7.73658
M0042A,27.69,81.61,15.59,1.68491,1.87392,1.14665,8.19169
M0042A,27.79,81.71,15.62,3.29624,1.8712,0.768841,7.38062
M0042A,27.89,81.81,15.64,1.35941,3.00607,-0.0276877,8.13629
M0042A,27.99,81.91,15.66,7.4806,2.83546,0.317917,9.10941
M0042A,28.09,82.01,15.69,12.9541,1.85385,0.808209,9.58502
M0042A,28.19,82.11,15.71,6.43911,2.626,0.692618,10.4113
M0042A,28.29,82.21,15.73,11.6826,2.23124,0.609743,9.16751
M0042A,28.39,82.31,15.76,16.0014,1.90269,0.732921,9.7779
M0042A,28.49,82.41,15.78,-0.800192,1.40387,1.17523,6.91899
M0042A,28.59,82.51,15.80,10.5679,2.70679,0.462908,10.2089
M0042A,28.69,82.61,15.82,-2.97981,1.85849,0.73796,6.44306
M0042A,28.79,82.71,15.85,16.205,1.16691,0.758922,7.44136
M0042A,28.89,82.81,15.87,3.90811,3.23496,0.157531,8.83456
M0042A,28.99,82.91,15.89,-4.77345,3.43207,-0.0229408,8.77684
M0042A,29.09,83.01,15.92,8.21814,1.91839,1.28629,9.97197
M0042A,29.19,83.11,15.94,10.9076,1.93806,1.32015,11.5044
M0042A,29.29,83.21,15.96,-4.24216,3.06764,-0.0737495,6.62713
M0042A,29.39,83.31,15.99,0.806825,2.89706,-0.00710301,7.89248
M0042A,29.49,83.41,16.01,-1.89717,0.900608,1.711,6.75745
M0042A,29.59,83.51,16.03,-16.5246,5.53452,0.792333,9.42423
M0042A,29.69,83.61,16.05,15.0339,2.06962,0.874039,9.9038
M0042A,29.79,83.71,16.08,5.30871,2.50951,0.442099,10.469
M0042A,29.89,83.81,16.10,-3.58705,3.51255,1.16591,11.2499
M0042A,29.99,83.91,16.12,-5.34597,3.82797,1.07665,12.5379
M0042A,30.09,84.01,16.15,-4.12754,1.46149,1.93979,10.6068
M0042A,30.19,84.11,16.17,-7.74331,4.42858,0.307513,11.472
M0042A,30.29,84.21,16.19,4.95298,2.07251,2.33905,13.3652
M0042A,30.39,84.31,16.22,-4.53933,2.44528,1.69705,10.6428
M0042A,30.49,84.41,16.24,18.3233,-0.119233,1.85292,9.09908
M0042A,30.59,84.51,16.26,17.5309,2.98163,1.48032,13.6131
M0042A,30.69,84.61,16.28,3.45094,4.63019,0.28689,12.7192
M0042A,30.79,84.71,16.31,5.7071,2.07361,1.46596,11.9897
M0042A,30.89,84.81,16.33,7.71669,3.17365,1.23688,13.9457
M0042A,30.99,84.91,16.35,30.2069,2.34158,-0.2243,11.2163
M0042A,31.09,85.01,16.38,9.12134,3.87722,0.935908,14.0172
M0042A,31.19,85.11,16.40,5.14532,3.7632,0.565128,12.7411
M0042A,31.29,85.21,16.42,23.7567,2.41617,1.67171,14.9182
M0042A,31.39,85.31,16.45,-5.06983,4.11709,0.703283,11.4666
M0042A,31.49,85.41,16.47,3.38738,1.7749,1.60468,11.2886
M0042A,31.59,85.51,16.49,-5.58553,3.80686,1.06133,12.8253
M0042A,31.69,85.61,16.51,15.6533,1.6886,1.28534,10.4184
M0042A,31.79,85.71,16.54,-3.91397,2.58503,0.694916,7.74502
M0042A,31.89,85.81,16.56,8.20182,2.85237,1.48021,13.0149
M0042A,31.99,85.91,16.58,-1.92745,2.24481,1.94556,10.6592
M0042A,32.09,86.01,16.61,7.33863,2.05966,1.16784,11.3109
M0042A,32.19,86.11,16.63,7.67345,3.10829,0.00155841,8.81028
M0042A,32.29,86.21,16.65,21.0098,1.80105,-0.0686863,7.46262
M0042A,32.39,86.31,16.68,0.555001,1.76965,1.34939,9.45115
M0042A,32.49,86.41,16.70,4.71238,3.15172,0.0228082,9.80543
M0042A,32.59,86.51,16.72,-1.52066,3.27228,0.793607,10.1689
M0042A,32.69,86.61,16.74,1.41725,2.85473,1.16964,11.614
M0042A,32.79,86.71,16.77,-2.4744,5.80931,0.00300694,15.1678
M0042A,32.89,86.81,16.79,-0.123456,5.12835,2.15604,18.6506
M0042A,32.99,86.91,16.81,4.46869,4.66341,1.56488,20.9614
M0042A,33.09,87.01,16.84,8.37749,3.95917,2.37622,20.9832
M0042A,33.19,87.11,16.86,19.7984,4.2119,0.582357,18.292
M0042A,33.29,87.21,16.88,13.567,2.75811,1.89715,17.3013
M0042A,33.39,87.31,16.91,-0.226803,3.15883,0.790268,11.0232
M0042A,33.49,87.41,16.93,7.45607,3.55001,0.368119,11.4282
M0042A,33.59,87.51,16.95,0.836474,2.38342,0.48781,8.87905
M0042A,33.69,87.61,16.97,16.9767,1.97443,0.368899,10.1705
M0042A,33.79,87.71,17.00,1.77912,3.72427,0.366977,10.9545
M0042A,33.89,87.81,17.02,7.44484,2.03906,1.4222,10.3973
M0042A,33.99,87.91,17.04,-2.24141,3.20033,0.302273,9.83311
M0042A,34.09,88.01,17.07,1.91863,1.93194,0.882554,8.74351
M0042A,34.19,88.11,17.09,3.1725,1.28332,1.02554,7.47567
M0042A,34.29,88.21,17.11,3.04464,1.97843,0.590066,7.6224
M0042A,34.39,88.31,17.14,5.89965,1.70841,0.465273,7.17382
M0042A,34.49,88.41,17.16,2.41852,2.06808,0.0627995,6.50744
M0042A,34.59,88.51,17.18,-2.11161,0.840172,0.90488,5.81415
M0042A,34.69,88.61,17.20,6.42859,1.924,0.583994,8.83318
M0042A,34.79,88.71,17.23,6.99183,1.60141,0.355803,7.20191
M0042A,34.89,88.81,17.25,2.78445,3.55705,0.0464117,9.29123
M0042A,34.99,88.91,17.27,17.7149,2.65824,-0.00688505,9.38266
M0042A,35.09,89.01,17.30,-0.717861,2.40951,-0.196016,6.88534
M0042A,35.19,89.11,17.32,-3.58141,2.94184,-0.030451,7.20304
